Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
484.00,1261.84,1273.26,1267.95,1283.16,1293.59,1290.86,1295.65,1294.48,1302.30,1308.72,1317.15,1314.46,1321.08,1325.95,1325.42,1326.09,1330.76,1333.70,1332.64,1351.08,1358.34,1349.24,1376.52,1374.75,1366.70,1382.51,1393.36,1390.37,1400.24,1410.92,1414.15,1418.05,1429.19,1428.90,1432.43,1434.08,1444.09,1448.47,1448.11,1444.16,1457.90,1463.47,1475.53,1479.35,1475.81,1480.08,1486.93,1487.96,1492.94,1496.37,1499.63,1505.47,1500.66,1513.65,1519.11,1518.86,1517.41,1530.00,1519.63,1519.62,
485.00,1240.19,1252.33,1248.90,1266.16,1273.88,1267.74,1275.92,1278.94,1284.66,1288.28,1294.92,1297.14,1299.15,1310.00,1303.91,1306.95,1311.16,1315.42,1312.96,1327.34,1339.56,1331.24,1353.78,1354.33,1348.61,1358.57,1374.19,1374.19,1379.31,1389.65,1394.77,1394.41,1407.55,1408.13,1410.48,1410.45,1422.20,1428.87,1422.45,1422.84,1438.00,1444.91,1453.43,1454.92,1453.57,1459.62,1470.38,1466.04,1470.60,1474.61,1478.10,1484.87,1483.94,1495.17,1496.02,1496.82,1499.78,1509.49,1499.62,1497.35,
486.00,1226.23,1238.45,1236.19,1253.43,1260.31,1255.03,1264.10,1265.92,1269.41,1274.09,1278.90,1280.16,1286.85,1295.00,1293.00,1293.32,1301.47,1299.35,1297.47,1314.46,1326.35,1316.31,1337.05,1340.19,1337.83,1348.12,1360.90,1362.55,1362.59,1375.33,1381.55,1379.61,1394.80,1394.79,1395.12,1393.39,1408.50,1411.70,1409.81,1408.05,1421.73,1433.82,1439.22,1440.52,1438.12,1448.33,1454.74,1451.31,1453.47,1460.75,1461.23,1467.67,1468.84,1481.21,1480.49,1482.01,1482.94,1492.37,1486.08,1486.74,
487.00,1221.55,1232.54,1236.00,1245.49,1255.20,1254.75,1261.26,1261.18,1267.50,1272.14,1275.92,1275.79,1281.68,1285.89,1289.54,1288.35,1294.25,1293.07,1294.99,1310.20,1319.35,1313.16,1333.99,1334.28,1330.28,1345.71,1352.00,1357.27,1356.15,1371.07,1372.94,1374.18,1388.99,1392.51,1389.94,1387.87,1402.43,1405.59,1404.81,1403.41,1416.84,1429.50,1437.51,1435.73,1433.70,1443.81,1452.55,1445.66,1449.41,1455.99,1457.28,1462.10,1461.86,1473.65,1475.80,1476.20,1476.80,1485.83,1480.94,1481.11,
488.00,1227.16,1235.57,1232.86,1249.77,1259.98,1253.22,1259.91,1260.57,1268.61,1270.86,1277.80,1281.00,1280.14,1287.02,1288.24,1287.32,1293.75,1294.34,1295.58,1307.22,1319.46,1314.02,1334.09,1336.59,1335.18,1346.57,1354.54,1356.98,1356.05,1368.34,1376.15,1378.19,1388.00,1391.39,1392.41,1391.44,1400.84,1407.09,1405.99,1404.43,1413.69,1429.20,1437.64,1433.96,1433.67,1446.35,1451.73,1444.25,1452.42,1459.71,1459.46,1458.37,1460.41,1469.19,1473.20,1480.26,1479.75,1487.67,1480.41,1479.63,
489.00,1235.88,1242.47,1242.13,1258.49,1268.17,1261.20,1267.26,1270.24,1278.57,1282.03,1285.24,1289.49,1288.56,1299.11,1298.13,1296.37,1305.75,1306.51,1303.70,1315.67,1329.63,1321.16,1341.87,1348.54,1346.97,1355.77,1364.46,1363.73,1364.78,1375.80,1386.47,1387.08,1399.41,1399.38,1401.70,1404.34,1413.96,1417.80,1412.77,1418.97,1422.86,1438.78,1445.17,1444.52,1445.05,1457.29,1462.69,1455.14,1459.98,1466.67,1468.77,1470.01,1469.55,1482.00,1484.42,1490.28,1490.75,1498.79,1491.99,1489.65,
490.00,1250.75,1257.09,1264.44,1275.46,1282.39,1275.16,1290.74,1286.47,1293.95,1298.89,1301.01,1308.21,1306.54,1315.86,1319.57,1313.42,1321.72,1324.61,1318.64,1332.70,1353.15,1342.58,1360.23,1367.61,1362.97,1373.03,1379.82,1386.29,1378.42,1394.15,1406.10,1403.90,1417.94,1418.92,1417.70,1421.02,1433.78,1435.75,1434.13,1435.62,1445.99,1457.91,1465.64,1462.31,1464.33,1479.36,1482.17,1473.92,1481.69,1487.29,1485.52,1490.56,1491.75,1500.57,1505.74,1510.36,1511.32,1520.16,1514.26,1512.38,
491.00,1265.18,1274.73,1281.28,1289.58,1297.13,1294.79,1306.14,1301.01,1310.26,1315.40,1321.81,1323.89,1323.85,1329.77,1337.54,1328.16,1340.35,1341.99,1337.53,1354.62,1368.13,1355.21,1377.17,1386.26,1379.66,1391.63,1398.67,1402.28,1394.72,1410.66,1421.61,1421.02,1436.54,1434.44,1437.29,1435.59,1451.93,1453.58,1457.57,1453.43,1464.80,1473.13,1482.68,1482.66,1483.08,1494.26,1495.86,1490.62,1503.73,1507.94,1504.46,1507.66,1510.26,1516.89,1525.63,1528.25,1527.96,1535.39,1530.28,1531.14,
492.00,1272.98,1279.97,1286.43,1294.34,1304.45,1299.93,1310.41,1309.04,1317.47,1324.26,1328.41,1331.18,1328.72,1335.29,1343.76,1333.96,1344.92,1351.41,1342.83,1359.93,1373.23,1360.06,1385.30,1392.27,1386.44,1396.86,1405.46,1407.08,1403.19,1417.74,1424.44,1428.00,1440.67,1440.17,1442.16,1445.52,1453.41,1460.96,1460.85,1459.67,1471.42,1477.30,1487.41,1487.28,1488.02,1494.09,1501.13,1497.61,1513.51,1513.09,1513.71,1511.83,1514.32,1519.10,1529.69,1532.10,1537.27,1542.84,1534.65,1534.37,
493.00,1281.10,1290.06,1290.96,1304.39,1313.46,1304.87,1315.47,1313.30,1324.54,1330.27,1332.63,1339.69,1337.26,1345.42,1350.37,1344.06,1353.67,1359.53,1348.37,1367.58,1385.60,1369.06,1391.81,1399.42,1395.34,1403.47,1417.02,1411.75,1413.88,1427.78,1435.63,1436.89,1452.48,1451.06,1451.19,1455.15,1463.91,1469.40,1469.88,1471.36,1481.73,1485.54,1493.40,1497.91,1497.40,1503.02,1509.58,1506.24,1520.69,1518.57,1520.02,1524.22,1524.62,1530.74,1538.36,1540.72,1545.35,1552.73,1545.62,1542.21,
494.00,1279.06,1290.31,1296.78,1305.71,1313.77,1306.66,1317.86,1319.81,1327.22,1331.57,1332.90,1339.47,1341.48,1348.84,1356.15,1347.89,1356.40,1362.84,1353.12,1371.65,1388.47,1372.16,1394.51,1401.57,1395.72,1402.47,1419.46,1419.57,1415.74,1433.48,1438.54,1436.03,1455.54,1452.51,1452.77,1456.87,1470.15,1472.30,1472.86,1476.56,1488.22,1489.85,1496.73,1499.11,1501.42,1505.44,1513.82,1509.97,1522.01,1522.21,1520.83,1529.42,1531.89,1540.25,1544.45,1542.32,1548.83,1554.24,1549.46,1546.81,
495.00,1279.21,1290.10,1296.23,1306.32,1314.18,1307.33,1318.58,1320.60,1323.56,1330.92,1334.23,1340.22,1341.30,1347.86,1356.73,1348.65,1357.81,1360.77,1354.93,1375.62,1386.72,1372.52,1393.87,1398.62,1396.03,1405.83,1420.04,1420.11,1415.50,1432.88,1438.21,1437.06,1451.55,1452.13,1454.87,1455.81,1467.27,1473.90,1474.91,1473.11,1489.05,1488.69,1501.24,1499.72,1498.78,1504.99,1510.10,1508.88,1525.54,1521.72,1523.95,1529.50,1532.67,1537.87,1543.42,1543.78,1552.14,1551.43,1550.05,1548.61,
496.00,1286.90,1294.62,1295.12,1306.27,1316.81,1313.68,1318.39,1322.53,1328.84,1333.68,1340.05,1342.97,1345.37,1350.62,1357.04,1352.63,1359.71,1362.71,1359.90,1382.16,1386.41,1376.27,1401.73,1400.51,1399.79,1408.63,1426.46,1417.69,1422.54,1438.97,1442.80,1442.10,1456.26,1454.72,1459.49,1459.60,1469.88,1477.17,1474.99,1480.60,1490.58,1491.82,1502.37,1506.55,1503.58,1507.04,1514.61,1514.94,1528.10,1524.05,1530.67,1533.69,1533.53,1541.92,1543.93,1545.38,1553.71,1557.41,1551.97,1547.85,
497.00,1283.63,1294.23,1291.53,1303.82,1311.25,1307.54,1316.11,1321.32,1324.73,1331.96,1332.41,1338.85,1343.32,1347.67,1349.50,1349.06,1353.59,1360.48,1353.93,1373.02,1382.86,1372.18,1397.18,1395.84,1394.46,1401.09,1419.71,1414.78,1416.53,1432.25,1440.21,1437.28,1453.22,1449.55,1453.51,1458.97,1468.05,1471.96,1465.92,1476.67,1486.18,1488.14,1498.04,1495.95,1498.44,1506.05,1513.33,1508.83,1521.72,1517.54,1525.91,1529.24,1529.31,1537.74,1536.73,1544.34,1548.96,1553.87,1549.28,1545.47,
498.00,1272.27,1281.82,1283.79,1294.80,1301.49,1300.12,1307.19,1313.00,1311.61,1321.64,1322.50,1326.83,1333.76,1338.83,1343.41,1338.12,1347.63,1350.33,1343.18,1363.08,1374.60,1358.39,1386.94,1389.93,1382.86,1391.81,1405.51,1404.31,1405.27,1424.56,1426.67,1425.30,1443.84,1440.52,1441.52,1447.19,1455.98,1458.47,1459.85,1463.50,1476.29,1476.39,1486.57,1486.52,1487.63,1500.50,1498.41,1500.03,1506.33,1504.99,1509.90,1518.79,1519.21,1529.22,1530.33,1530.08,1535.03,1537.27,1538.88,1538.77,
499.00,1260.60,1267.74,1275.05,1278.20,1291.05,1290.10,1295.66,1305.16,1299.76,1310.06,1312.08,1314.95,1321.32,1323.55,1331.46,1325.59,1334.14,1335.58,1334.11,1352.75,1360.07,1349.05,1374.67,1376.18,1368.17,1381.37,1389.54,1396.84,1393.46,1410.63,1410.98,1411.37,1428.47,1424.00,1428.75,1434.06,1442.68,1446.10,1447.90,1447.58,1464.36,1462.97,1475.09,1472.23,1475.22,1486.03,1484.93,1487.29,1494.92,1494.01,1496.23,1501.11,1504.83,1514.24,1517.34,1514.72,1520.70,1525.23,1522.84,1525.44,
500.00,1252.86,1260.20,1258.67,1268.00,1282.54,1278.71,1282.09,1289.36,1289.55,1295.58,1302.85,1306.68,1305.78,1313.61,1314.24,1311.73,1323.35,1324.70,1321.78,1341.75,1344.56,1333.02,1360.87,1366.34,1357.98,1369.37,1377.99,1381.07,1384.59,1393.43,1398.87,1399.21,1415.28,1412.32,1418.24,1421.54,1424.62,1433.80,1434.17,1432.67,1445.45,1450.51,1460.97,1458.60,1461.68,1471.46,1468.84,1472.25,1481.84,1479.41,1481.92,1484.05,1486.23,1495.71,1498.11,1503.05,1505.08,1509.61,1505.34,1509.20,
501.00,1244.24,1249.52,1248.80,1259.25,1272.04,1266.54,1272.80,1279.74,1281.71,1288.81,1292.25,1295.65,1293.54,1304.21,1301.79,1301.74,1311.30,1316.07,1311.35,1328.19,1334.14,1323.31,1348.83,1356.13,1346.38,1357.79,1366.56,1366.99,1375.74,1382.75,1386.81,1389.03,1407.54,1402.32,1404.63,1412.44,1416.94,1423.52,1417.90,1422.54,1435.35,1438.49,1448.27,1447.64,1451.78,1460.30,1460.78,1463.07,1466.29,1465.14,1471.06,1473.83,1476.73,1487.89,1487.15,1491.80,1491.77,1500.70,1490.41,1495.65,
502.00,1238.94,1243.84,1249.02,1254.60,1265.55,1258.33,1272.87,1274.78,1275.01,1284.67,1285.05,1293.18,1288.99,1300.33,1298.79,1297.44,1307.05,1310.15,1305.51,1322.28,1334.15,1317.76,1341.04,1348.51,1339.70,1354.28,1357.79,1366.48,1365.81,1378.61,1382.32,1383.08,1404.46,1398.74,1397.60,1408.90,1413.33,1418.78,1415.84,1418.14,1426.73,1434.53,1445.12,1439.01,1443.78,1461.42,1454.03,1458.95,1461.04,1459.85,1469.34,1469.01,1474.07,1481.81,1485.36,1489.83,1485.82,1494.78,1487.81,1495.39,
503.00,1233.87,1240.92,1248.74,1251.30,1265.32,1260.60,1270.38,1274.17,1275.77,1284.78,1289.22,1290.12,1291.20,1298.40,1299.26,1293.02,1304.26,1306.96,1306.98,1324.97,1329.26,1318.03,1342.08,1347.74,1337.04,1353.76,1360.27,1366.62,1363.73,1378.04,1379.23,1385.57,1402.29,1396.99,1401.34,1407.21,1413.44,1419.09,1417.69,1415.40,1426.44,1432.38,1446.68,1440.17,1445.50,1458.66,1451.99,1459.24,1461.44,1461.81,1469.37,1468.54,1469.43,1481.36,1486.00,1488.29,1485.32,1490.55,1483.01,1493.78,
504.00,1234.72,1241.01,1245.19,1253.90,1268.45,1259.55,1270.05,1275.10,1274.78,1283.67,1287.90,1293.22,1286.34,1299.60,1300.33,1294.50,1302.76,1306.38,1306.70,1324.96,1325.05,1318.45,1342.67,1347.94,1339.19,1354.60,1362.49,1364.51,1363.45,1374.51,1380.29,1384.28,1396.62,1392.59,1400.24,1407.49,1410.66,1420.93,1414.74,1415.38,1423.55,1432.49,1446.39,1440.34,1442.91,1453.60,1452.68,1454.97,1462.03,1462.95,1469.29,1464.70,1469.61,1477.59,1480.99,1486.40,1484.84,1491.85,1480.16,1490.16,
505.00,1240.90,1245.25,1241.29,1256.12,1269.11,1259.71,1271.66,1273.09,1276.37,1284.67,1286.11,1293.38,1289.36,1301.34,1297.35,1297.71,1306.38,1310.01,1305.67,1325.16,1328.45,1318.35,1342.91,1350.15,1341.47,1355.58,1368.21,1362.11,1366.07,1374.39,1385.24,1387.76,1402.25,1397.55,1402.95,1408.03,1410.94,1421.44,1417.09,1421.80,1420.35,1436.26,1444.95,1447.11,1444.21,1456.89,1453.99,1460.49,1464.84,1464.10,1467.74,1472.44,1471.72,1480.04,1481.13,1490.16,1485.12,1494.50,1485.14,1490.88,
506.00,1231.83,1242.22,1244.60,1255.16,1260.99,1257.86,1272.58,1273.07,1274.74,1285.78,1282.46,1290.01,1287.43,1299.21,1296.64,1296.51,1303.11,1309.11,1304.61,1318.95,1326.89,1320.34,1339.08,1345.38,1335.57,1350.05,1360.55,1364.37,1361.04,1372.74,1380.13,1381.50,1399.33,1394.12,1396.25,1402.69,1415.05,1417.06,1414.26,1419.05,1423.36,1434.40,1444.01,1444.74,1440.88,1456.36,1453.72,1456.73,1462.61,1462.09,1464.00,1470.03,1474.31,1481.19,1482.89,1488.00,1485.61,1489.18,1488.63,1489.10,
507.00,1228.94,1241.02,1245.42,1256.46,1262.60,1259.85,1271.51,1273.11,1274.68,1284.04,1284.09,1287.51,1288.07,1297.54,1299.72,1298.87,1304.02,1308.60,1302.95,1321.19,1325.25,1320.47,1338.26,1346.07,1335.97,1353.84,1361.49,1364.82,1359.94,1371.81,1380.21,1383.28,1396.03,1394.32,1395.31,1398.53,1413.28,1417.02,1417.79,1414.78,1424.03,1432.06,1444.38,1443.02,1437.71,1456.57,1452.46,1454.33,1464.20,1464.09,1464.60,1466.81,1471.74,1478.54,1484.89,1486.49,1485.80,1484.94,1486.73,1489.18,
508.00,1231.98,1243.56,1246.65,1257.71,1265.95,1266.76,1271.92,1275.00,1280.14,1286.19,1289.89,1290.46,1291.01,1297.19,1301.37,1302.75,1306.11,1310.33,1305.67,1322.78,1326.71,1325.39,1344.09,1349.92,1340.36,1355.51,1366.28,1363.83,1367.04,1376.74,1382.16,1386.26,1399.32,1397.61,1398.80,1400.81,1417.17,1419.51,1420.38,1420.97,1427.42,1433.99,1447.48,1448.10,1444.01,1453.00,1457.33,1457.39,1467.90,1465.44,1465.92,1472.85,1472.85,1480.46,1485.14,1485.21,1488.06,1490.79,1487.67,1488.14,
509.00,1232.49,1246.79,1242.36,1259.37,1261.73,1260.64,1271.04,1273.68,1278.10,1283.66,1285.51,1290.05,1287.94,1296.78,1295.86,1299.74,1306.62,1312.29,1303.67,1318.18,1326.96,1321.80,1340.16,1349.82,1338.85,1350.68,1366.28,1362.28,1364.86,1375.74,1385.74,1381.96,1397.03,1395.02,1395.20,1399.21,1413.00,1417.22,1415.83,1418.96,1424.10,1431.67,1440.93,1442.87,1440.07,1452.71,1456.24,1453.99,1465.05,1462.53,1458.16,1471.31,1472.86,1479.23,1480.42,1485.50,1486.60,1492.27,1488.70,1484.66,
510.00,1231.54,1244.19,1241.92,1257.87,1259.52,1259.84,1270.28,1272.20,1275.77,1285.89,1285.48,1284.64,1288.89,1296.16,1294.94,1297.75,1308.20,1311.49,1301.35,1319.55,1329.88,1319.90,1338.12,1348.05,1337.96,1350.16,1364.22,1361.67,1366.08,1376.90,1383.63,1379.66,1398.83,1395.29,1392.10,1395.31,1412.64,1415.62,1412.54,1417.46,1423.92,1430.73,1437.90,1441.58,1437.90,1454.10,1454.25,1455.50,1464.86,1461.40,1456.96,1471.81,1472.29,1480.92,1480.73,1484.95,1484.08,1489.57,1486.27,1485.98,
511.00,1231.49,1243.72,1246.57,1259.41,1261.84,1265.11,1273.30,1275.99,1276.73,1286.40,1290.91,1288.70,1289.70,1298.18,1299.69,1299.14,1309.07,1310.35,1302.28,1323.00,1330.45,1323.45,1343.74,1348.39,1340.99,1353.54,1366.35,1368.78,1365.62,1379.99,1385.53,1382.42,1397.15,1400.48,1393.21,1398.97,1414.99,1417.77,1417.00,1414.92,1429.62,1433.40,1444.19,1440.02,1441.05,1454.97,1455.55,1456.51,1468.04,1465.99,1463.08,1471.88,1473.26,1483.02,1483.85,1487.02,1488.62,1491.44,1488.98,1491.80,
512.00,1236.25,1247.04,1245.74,1260.50,1264.21,1269.76,1271.06,1273.96,1278.48,1284.07,1291.43,1292.43,1290.53,1299.49,1299.54,1300.17,1310.45,1310.23,1306.39,1326.11,1328.44,1322.42,1345.57,1351.65,1344.28,1357.67,1370.76,1367.13,1370.21,1381.82,1387.84,1384.86,1398.30,1402.26,1398.44,1403.07,1414.23,1421.06,1418.92,1416.47,1428.96,1434.65,1442.59,1440.52,1445.11,1455.04,1454.92,1457.59,1466.18,1465.68,1463.79,1472.67,1470.21,1481.72,1479.82,1489.16,1490.07,1492.97,1489.03,1492.05,
513.00,1234.20,1240.75,1240.96,1255.27,1262.05,1261.82,1267.07,1270.83,1274.72,1279.80,1283.77,1287.11,1284.82,1296.91,1295.47,1293.06,1302.22,1306.19,1303.28,1320.24,1324.55,1318.12,1342.95,1348.43,1339.48,1350.19,1363.92,1361.24,1364.25,1378.44,1380.51,1376.88,1396.08,1395.63,1391.87,1396.39,1409.68,1419.18,1410.47,1414.06,1424.20,1429.33,1433.76,1433.31,1441.21,1447.84,1451.61,1455.04,1455.91,1457.04,1457.44,1469.54,1466.74,1476.12,1473.01,1482.13,1486.21,1489.02,1486.43,1484.85,
514.00,1226.24,1230.21,1230.68,1245.89,1249.08,1249.68,1256.39,1258.98,1261.09,1268.99,1270.94,1273.12,1273.98,1287.17,1285.42,1283.33,1290.93,1294.72,1288.29,1307.80,1315.71,1306.31,1329.91,1335.08,1325.30,1336.83,1351.47,1351.52,1349.91,1363.51,1367.53,1364.95,1384.71,1384.02,1379.06,1385.37,1392.20,1403.35,1399.28,1398.10,1410.67,1417.13,1421.89,1420.36,1425.93,1436.37,1436.37,1441.40,1442.40,1446.16,1444.37,1454.85,1453.47,1463.83,1461.67,1470.91,1471.23,1477.97,1476.48,1476.02,
515.00,1208.65,1212.88,1218.69,1227.04,1232.16,1237.08,1240.40,1242.14,1246.28,1251.70,1256.69,1254.51,1259.81,1267.14,1270.31,1264.77,1271.42,1275.65,1274.87,1294.00,1296.37,1289.18,1313.49,1316.82,1306.56,1318.93,1330.92,1336.04,1333.20,1347.15,1344.55,1348.43,1368.19,1366.91,1360.36,1367.97,1375.69,1383.61,1381.13,1379.92,1393.12,1399.05,1402.16,1406.45,1410.09,1415.58,1417.85,1421.88,1423.72,1430.17,1428.48,1434.40,1430.74,1444.76,1444.01,1451.31,1451.52,1457.39,1453.46,1456.69,
516.00,1197.97,1201.99,1206.71,1217.72,1225.39,1223.61,1229.08,1233.70,1235.90,1237.46,1248.40,1249.61,1249.04,1256.78,1260.23,1255.75,1259.91,1265.23,1265.87,1281.89,1285.69,1278.84,1301.99,1305.57,1298.12,1309.84,1320.38,1322.66,1321.98,1333.17,1334.34,1338.46,1353.69,1357.96,1350.25,1359.16,1363.67,1374.61,1368.96,1368.01,1381.25,1388.57,1391.94,1392.90,1398.72,1402.38,1406.89,1405.04,1412.64,1419.00,1418.15,1421.88,1416.34,1428.20,1432.96,1438.39,1440.98,1443.97,1440.31,1443.43,
517.00,1200.00,1201.81,1203.14,1215.73,1223.81,1220.64,1227.39,1229.43,1233.41,1237.71,1243.44,1247.33,1248.57,1255.59,1256.55,1253.84,1257.79,1264.19,1261.58,1277.94,1288.04,1275.81,1301.25,1306.43,1297.25,1307.38,1318.75,1318.71,1320.67,1331.55,1333.43,1336.33,1359.01,1356.21,1350.21,1356.72,1362.40,1372.21,1365.84,1367.70,1377.85,1387.27,1389.22,1394.37,1396.61,1401.42,1405.16,1408.14,1409.89,1415.37,1413.35,1420.13,1416.93,1429.12,1432.16,1437.52,1437.15,1446.58,1439.27,1439.60,
518.00,1198.09,1202.61,1205.86,1215.66,1220.88,1220.19,1230.28,1233.20,1233.89,1241.99,1240.40,1247.27,1247.24,1256.39,1258.01,1251.81,1256.37,1264.86,1261.27,1277.53,1289.29,1278.21,1298.41,1305.26,1294.85,1303.97,1316.65,1322.16,1315.37,1333.58,1333.26,1335.22,1361.28,1356.07,1352.78,1354.47,1365.82,1371.72,1365.52,1368.78,1379.83,1386.70,1393.51,1396.14,1396.48,1403.00,1409.15,1408.53,1412.74,1416.01,1414.08,1419.95,1421.22,1429.70,1437.51,1438.83,1438.51,1446.66,1441.44,1442.39,
519.00,1201.63,1208.10,1211.52,1223.21,1227.17,1227.29,1235.53,1237.96,1237.22,1248.75,1251.05,1256.00,1253.61,1263.82,1266.21,1259.71,1266.46,1271.89,1267.65,1284.41,1297.72,1284.00,1304.39,1310.32,1304.31,1313.99,1325.85,1327.79,1322.72,1340.10,1341.95,1344.10,1364.81,1363.99,1360.49,1360.78,1371.32,1377.33,1374.04,1372.06,1385.28,1394.84,1401.31,1402.12,1402.33,1409.50,1414.03,1413.08,1423.67,1426.18,1423.92,1425.48,1426.14,1434.21,1449.74,1445.91,1446.49,1452.91,1444.96,1449.61,
520.00,1212.82,1222.58,1224.55,1232.23,1243.53,1242.53,1247.12,1250.13,1253.62,1261.83,1265.57,1271.91,1269.10,1277.94,1279.38,1276.18,1283.25,1281.57,1284.76,1298.08,1310.55,1298.19,1323.24,1325.39,1320.43,1329.41,1343.60,1339.60,1340.28,1354.80,1356.55,1360.57,1375.88,1378.33,1375.48,1379.80,1386.85,1393.42,1388.47,1389.78,1399.31,1411.64,1418.21,1418.43,1419.69,1423.58,1429.64,1428.89,1440.96,1440.21,1442.24,1444.35,1441.05,1450.75,1464.06,1459.48,1462.46,1469.98,1458.48,1462.69,
521.00,1233.97,1245.68,1241.03,1254.62,1263.50,1257.59,1267.02,1268.27,1272.92,1279.23,1280.85,1293.81,1287.24,1300.53,1297.11,1295.05,1304.03,1305.38,1303.70,1315.86,1332.13,1319.99,1340.06,1345.91,1340.53,1347.63,1363.11,1357.84,1359.07,1375.02,1382.13,1383.67,1394.99,1399.02,1396.15,1400.28,1408.26,1413.72,1410.26,1412.77,1417.48,1432.99,1439.19,1437.45,1442.45,1445.33,1449.23,1451.04,1464.05,1460.47,1459.07,1469.25,1464.79,1472.47,1483.85,1484.09,1485.95,1493.21,1484.08,1484.23,
522.00,1250.99,1260.39,1259.74,1270.41,1279.18,1276.04,1285.12,1287.20,1288.34,1304.02,1298.91,1308.68,1304.97,1318.69,1312.95,1311.60,1322.35,1324.10,1318.20,1332.84,1349.75,1339.18,1358.86,1363.84,1357.85,1363.48,1381.67,1378.91,1377.04,1394.47,1398.94,1404.25,1413.66,1416.21,1414.72,1415.69,1430.03,1429.15,1430.97,1434.66,1439.70,1450.84,1459.23,1456.83,1461.61,1465.11,1469.72,1473.09,1481.79,1481.97,1479.96,1488.21,1487.44,1497.39,1504.17,1503.86,1503.77,1512.29,1503.47,1505.96,
523.00,1257.73,1267.88,1271.96,1274.44,1288.67,1283.94,1297.03,1297.17,1292.49,1311.23,1307.95,1316.82,1312.88,1324.00,1322.72,1320.47,1330.53,1329.50,1324.29,1341.51,1354.80,1346.27,1368.78,1371.42,1363.15,1372.62,1387.42,1391.47,1383.51,1402.11,1406.16,1413.26,1415.02,1423.12,1423.35,1427.03,1436.50,1437.24,1441.83,1440.86,1448.59,1460.74,1471.37,1464.61,1468.98,1472.71,1477.07,1477.70,1493.59,1489.62,1494.33,1494.59,1494.76,1503.79,1511.61,1508.44,1513.52,1519.34,1511.69,1516.54,
524.00,1252.76,1264.59,1266.00,1269.92,1289.86,1283.25,1288.18,1291.81,1294.08,1303.98,1304.22,1311.28,1311.19,1320.04,1317.13,1315.82,1324.87,1325.48,1323.79,1339.79,1348.89,1341.62,1364.62,1368.78,1360.26,1370.40,1386.38,1383.41,1385.53,1399.22,1404.08,1409.34,1409.25,1420.29,1420.46,1424.16,1430.50,1434.40,1435.89,1439.29,1440.64,1456.61,1462.03,1462.01,1466.72,1466.96,1470.65,1474.10,1487.28,1483.83,1485.17,1491.85,1487.58,1497.85,1503.34,1502.80,1504.50,1514.00,1505.02,1506.52,
525.00,1249.14,1257.59,1260.18,1269.06,1286.74,1276.98,1284.52,1290.40,1289.57,1298.08,1298.22,1309.95,1306.08,1318.45,1311.31,1311.88,1320.08,1323.48,1318.88,1334.66,1346.13,1339.15,1361.00,1366.26,1359.63,1364.71,1380.04,1379.31,1382.20,1396.13,1398.44,1401.70,1405.97,1413.94,1413.25,1418.63,1428.57,1431.22,1428.60,1434.75,1437.13,1450.61,1457.45,1454.72,1461.39,1462.19,1469.32,1471.94,1479.81,1480.16,1479.41,1485.45,1486.47,1496.51,1497.56,1497.32,1500.83,1510.21,1500.59,1500.59,
526.00,1256.50,1262.54,1264.86,1276.58,1288.94,1281.62,1290.96,1295.60,1290.12,1304.13,1302.83,1311.28,1312.20,1324.45,1317.78,1317.27,1325.34,1329.68,1321.34,1341.15,1352.37,1347.73,1360.98,1369.97,1364.44,1371.72,1383.84,1386.02,1384.65,1399.54,1403.94,1406.80,1412.85,1420.94,1419.70,1422.48,1435.03,1436.00,1437.11,1439.67,1444.77,1456.00,1464.41,1460.88,1463.85,1468.84,1473.24,1479.31,1484.49,1486.43,1485.76,1487.24,1493.80,1504.08,1504.16,1505.65,1506.94,1515.52,1509.64,1512.80,
